Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2019-02-28,346.33,358.991,342.787,350.419,1210930.6603939
2019-03-31,351.913,371.285,343.915,354.715,1234299.0723439
2019-04-30,356.012,379.848,350.24,369.415,886892.45284234
2019-05-31,371.285,377.977,333.66,359.169,1320407.2052068
2019-06-30,359.367,377.066,351.102,364.673,909973.96227661
2019-07-31,365.851,374.512,318.257,321.989,1083165.0904236
2019-08-31,320.019,325.533,274,299.964,1514787.7004925
2019-09-30,299.964,318.643,287.175,308.418,1221991.5605513
2019-10-31,309.398,318.841,265.536,308.022,1649324.775966
2019-11-30,309.794,315.892,268.1,270.456,1112784.7445121
2019-12-31,275.96,302.32,262.586,302.32,1195398.5259598
2020-01-31,300.944,305.666,271.634,281.671,1344526.2107102
2020-02-29,280.879,312.16,243.115,246.659,1248861.3954574
2020-03-31,256.103,274.386,154.501,170.636,2688522.0558544
2020-04-30,167.29,178.308,141.128,160.312,3102259.7288161
2020-05-31,157.065,178.694,138.772,160.114,2781625.9630884
2020-06-30,163.261,193.156,158.926,172.507,2645455.3616715
2020-07-31,172.111,176.536,144.572,147.918,1969924.1942094
2020-08-31,148.017,163.063,145.156,148.997,995617.39388156
2020-09-30,149.977,151.749,136.307,140.247,1269213.2901117
2020-10-31,142.118,154.798,118.014,120.964,2088697.7948399
2020-11-30,121.657,181.357,120.083,171.121,2276906.8553771
2020-12-31,171.121,192.76,169.646,182.633,1340534.8309932
2021-01-31,183.415,218.329,177.12,178.407,1568427.358512
2021-02-28,178.506,222.268,177.714,206.925,2406938.3490896
2021-03-31,208.499,218.329,201.61,214.993,1662602.0990794
2021-04-30,214.003,224.139,203.084,220.694,1099981.2146377
2021-05-31,220.398,270.456,212.429,262.586,1661855.5464064
2021-06-30,262.586,271.337,246.857,250.193,1377076.5133836
2021-07-31,251.381,258.459,228.663,252.064,1127616.7963991
2021-08-31,252.262,297.014,248.233,297.014,1098512.3545748
2021-09-30,297.014,303.3,276.95,295.243,962356.90645973
2021-10-31,297.796,390.014,291.699,366.752,1393211.7492329
2021-11-30,373.78,381.006,327.552,354.378,1176073.0149532
2021-12-31,354.576,364.178,307.062,344.974,1227806.3875954
2022-01-31,346.459,388.034,338.54,346.558,1625891.7099279
2022-02-28,353.487,360.713,272.614,311.516,1503078.2390143
2022-03-31,306.171,315.773,249.154,301.914,2824224.9253531
2022-04-30,306.072,312.308,258.36,267.862,1192024.3907396
2022-05-31,267.268,267.268,223.912,257.6,1836527.9292591
2022-06-30,252,258,219,233,1121966
2022-07-31,237.2,242.6,216.6,234.8,1243263
2022-08-31,234.8,256.4,212.8,214.2,1343947
2022-09-30,212.6,226.8,195.1,196.9,2091035
2022-10-31,196.6,254.2,186.5,254.2,1251168
2022-11-30,256,284.8,245,273.6,1428232
2022-12-31,275,275.6,251.2,259.4,815007
2023-01-31,257.8,303,255.2,287,1340556
2023-02-28,287,301.8,276,298.8,1131152
2023-03-31,296.6,304.8,253.2,291.8,1968009
2023-04-30,297,351,292.8,338.2,865071
2023-05-31,338.6,356.6,318,336.6,1560883
